1	      01010101010101010101	1	1	0
2	      10011010100110101010	0	0	0
3	      10000000000000000000	0	0	0
4	      10101010101010101010	0	0	0
5	      10101010101010101010	0	0	0
6	      01100000000000000000	0	1	1
7	      10101010101010101010	0	0	0
8	      01010101010101010101	1	1	0
9	      01010000000000000000	1	1	0
10	      01010000000000000000	1	1	0
11	      01010000000000000000	1	1	0
12	      01010101010101010101	1	1	0
13	      10101010101010101010	0	0	0
14	      10101001101000000000	0	0	0
15	      10101010100000000000	0	0	0
16	      01011010010101000000	1	1	0
17	      10000000000000000000	0	0	0
18	      01010110010101010101	1	1	0
19	      10000000000000000000	0	0	0
20	      10101010101010100110	0	0	0
21	      10101010101010101010	0	0	0
22	      10011010011001010101	0	0	0
23	      10101010101010101010	0	0	0
24	      01010101010000000000	1	1	0
25	      01010101010110010101	1	1	0
26	      10010000000000000000	0	0	0
27	      01010000000000000000	1	1	0
28	      01010000000000000000	1	1	0
29	      10000000000000000000	0	0	0
30	      10100000000000000000	0	0	0
31	      01000000000000000000	0	1	1
32	      10101010100000000000	0	0	0
33	      10101010101010101010	0	0	0
34	      01010101010101011001	1	1	0
35	      01010101010101010101	1	1	0
36	      01100110101000000000	0	0	0
37	      10000000000000000000	0	0	0
38	      01010101010110011001	1	1	0
39	      01010101010101010101	1	1	0
40	      01010101010101010000	1	1	0
41	      10101010101000000000	0	0	0
42	      10101010101010101010	0	0	0
43	      10101010011000000000	0	0	0
44	      01010101010101010101	1	1	0
45	      01010101010110100101	1	1	0
46	      10100101010101010110	1	1	0
47	      01010110010101010101	1	1	0
48	      01010000000000000000	1	1	0
49	      01010101010101010101	1	1	0
50	      10100110101010101010	0	0	0
51	      01011001100101100110	1	0	1
52	      10100000000000000000	0	0	0
53	      10101001101010000000	0	0	0
54	      01010101010101100000	1	1	0
55	      01010101010101010101	1	1	0
56	      01101010011001101010	0	0	0
57	      01101010011010011001	0	1	1
58	      10101010101001100110	0	0	0
59	      01010100000000000000	1	1	0
60	      10101010101010101010	0	0	0
61	      10101010011010101010	0	0	0
62	      01010101010101010101	1	1	0
63	      10101010101001101010	0	0	0
64	      10101010101010101010	0	0	0
65	      01010101010101010101	1	1	0
66	      01010101010101011001	1	1	0
67	      01100110011010010100	0	1	1
68	      01010101100101010101	0	1	1
69	      10101010100110100110	0	0	0
70	      01010101010101010101	1	1	0
71	      01010100000000000000	1	1	0
72	      01010110010101010110	1	1	0
73	      10011001101010101010	0	0	0
74	      10011010101010101001	0	0	0
75	      10101010101000000000	0	0	0
76	      10101001101001100110	0	0	0
77	      10101010101010101010	0	0	0
78	      01010101010101010101	1	1	0
79	      01010100000000000000	1	1	0
80	      01010000000000000000	1	1	0
81	      10101010101010101010	0	0	0
82	      01100101010101010101	1	1	0
83	      01010110010101010101	1	1	0
84	      10101010101010101010	0	0	0
85	      10101010000000000000	0	0	0
86	      10011010000000000000	0	0	0
87	      01010100000000000000	1	1	0
88	      10100101011010101001	0	1	1
89	      01010101010101010101	1	1	0
90	      10101001101010101010	0	0	0
91	      10101010101010101010	0	0	0
92	      01010100000000000000	1	1	0
93	      01010000000000000000	1	1	0
94	      10000000000000000000	0	0	0
95	      10101010011010101010	0	0	0
96	      01010101010101010101	1	1	0
97	      01010101010101010101	1	1	0
98	      01010101010101010000	1	1	0
99	      10100000000000000000	1	0	1
100	      10010101010101010101	1	1	0
101	      10101000000000000000	0	0	0
102	      01000000000000000000	1	1	0
103	      01000000000000000000	1	1	0
104	      01010101010110101001	1	1	0
105	      01010101010101010101	1	1	0
106	      10010100000000000000	1	0	1
107	      01011010010101010101	1	1	0
108	      01000000000000000000	1	1	0
109	      01000000000000000000	1	1	0
110	      10101010010101100101	0	1	1
111	      01010101010101010101	1	1	0
112	      01010101010101010101	1	1	0
113	      10101010100110100110	0	0	0
114	      10101010101010000000	0	0	0
115	      10010000000000000000	0	0	0
116	      01010101010101010101	1	1	0
117	      01100101010101010101	1	1	0
118	      10101010101010101010	0	0	0
119	      01010101010101010101	1	1	0
