14000
0.96729
1	1	1	1	1	11000101110011	00000000000000	10111110111110	0	1
1	2	2	1	2	10101010001000	10001010101000	10011001101111	0	1
1	3	2	1	3	01101111100001	11001110011110	01011000001010	0	0
1	4	2	1	4	10011011110111	01010011111000	01100001001001	0	0
1	5	3	2	1	01010001011101	01001000001111	01100010111110	0	0
1	6	2	2	2	00000001010010	10110000010000	11001010100011	0	1
1	7	2	2	3	11101111011000	11111011001110	10110101100101	0	0
1	8	3	2	4	00101100111101	01101100111010	00101010001001	0	0
1	9	2	3	1	00010100101001	01001011111000	10000001011111	0	0
1	10	2	3	2	01001011100011	00101000010100	11010100100001	0	0
1	11	3	3	3	10010111100110	00101110001001	01111111001011	0	0
1	12	2	3	4	01000110100000	11110100111011	01001000110000	0	0
1	13	1	4	1	00001011100110	10000000000000	11110111110110	0	0
1	14	2	4	2	11101100101111	10101010100110	01000111101110	0	0
1	15	3	4	3	00001001110101	10110110000010	00000011000010	0	0
1	16	1	4	4	01101101111011	01000000000000	01001110111001	0	1
1	17	2	5	1	00100111100000	10011110011110	10011100101000	0	0
1	18	1	5	2	11000101111110	11000000000000	00101011110110	0	0
1	19	2	5	3	10000111010111	00001111000101	01111100010100	0	0
1	20	2	5	4	01011011000010	11011100001000	00011110011011	0	0
2	1	1	1	1	11000101000000	00000000000000	10000101110110	0	0
2	2	2	1	2	10001110110110	10011000011010	01010111100001	0	0
2	3	2	1	3	01110001101011	11111001000001	11110010011001	0	0
2	4	2	1	4	11100011000100	10101101101010	11000111100000	0	0
2	5	3	2	1	00110110100011	01101110011111	00000011010110	0	0
2	6	1	2	2	00011010010000	10000000000000	11000010100011	0	1
2	7	3	2	3	01010111111011	11010110000000	00000011110100	0	0
2	8	2	2	4	11011010110100	11110000001010	00001000010011	0	0
2	9	3	3	1	10101011001110	11101111000101	00111001001000	0	0
2	10	2	3	2	10110001000101	10110101110101	11110111101111	0	1
2	11	1	3	3	01111000111111	01000000000000	10110110110100	0	0
2	12	2	3	4	00110011011111	01100100110110	01011011110100	0	0
2	13	2	4	1	00101011000110	00001000010111	11111000111110	0	0
2	14	2	4	2	00001010000101	00110000010110	01101011001110	0	0
2	15	2	4	3	11110111011110	01111110001100	11111101100111	0	0
2	16	1	4	4	10010101101111	11000000000000	10011101111010	0	0
2	17	2	5	1	11111101111001	10011111001001	11100110100011	0	1
2	18	2	5	2	10100000011111	01000100011011	01110000110111	0	1
2	19	2	5	3	00000001000011	11100001011011	10010101101110	0	0
2	20	3	5	4	10110010100111	11011111100100	11110000100111	0	0
3	1	2	1	1	10111001011010	00100110001010	01001011011111	0	0
3	2	1	1	2	00001101111010	00000000000000	01001110011001	0	0
3	3	2	1	3	00001000111111	00000010010111	00000001100000	0	0
3	4	2	1	4	11010101101011	11011100010101	01001001010101	0	0
3	5	2	2	1	00000010001011	01011101100100	01111100100010	0	0
3	6	3	2	2	00010011110010	10011010011110	00101101001111	0	0
3	7	2	2	3	11011000111111	00111100111110	10000110001010	0	0
3	8	2	2	4	11111010000000	10001100011101	10101100000001	0	0
3	9	2	3	1	01010010010000	10100001100011	11100110101101	0	1
3	10	1	3	2	01000001111001	10000000000000	11101100011110	0	0
3	11	3	3	3	11101101100101	00110000001100	00110001000010	0	1
3	12	3	3	4	00001011001000	00110101000001	11110011010010	0	1
3	13	2	4	1	10100011101101	11010011101100	01101011001000	0	0
3	14	3	4	2	00100011011111	00010011000010	11011011011011	0	0
3	15	2	4	3	11110100011111	11111111001101	00101110010010	0	0
3	16	2	4	4	11011010001010	00110111000100	10101011110001	0	0
3	17	2	5	1	01101100101001	01011110100100	00100010110101	0	0
3	18	2	5	2	00111101010100	11010000111000	10100010111101	0	0
3	19	1	5	3	11101111100010	01000000000000	11111110011110	0	1
3	20	1	5	4	01110001011000	11000000000000	01011100111000	0	0
4	1	3	1	1	11000111011111	01100100000000	00011001111011	0	1
4	2	3	1	2	01100001100000	10100010010010	11101100110001	0	0
4	3	1	1	3	01011011111000	00000000000000	00111101111000	0	1
4	4	2	1	4	01110101000101	10100000000010	11101111101010	0	0
4	5	3	2	1	10101011101011	10010110011011	10111101110101	0	1
4	6	1	2	2	00011000011000	10000000000000	11000001000111	0	0
4	7	2	2	3	11111110110101	10101111111000	00001011011010	0	0
