1	0.521154
2	0.521154
3	0.521154
4	0.521154
5	0.521154
6	0.521154
7	0.521154
8	0.521154
9	0.521154
10	0.521154
11	0.521154
12	0.521154
13	0.521154
14	0.521154
15	0.521154
16	0.521154
17	0.521154
18	0.521154
19	0.521154
20	0.521154
21	0.521154
22	0.521154
23	0.521154
24	0.521154
25	0.521154
26	0.521154
27	0.521154
28	0.521154
29	0.581731
30	0.584615
31	0.584615
32	0.616346
33	0.764423
34	0.764423
35	0.793269
36	0.797115
37	0.797115
38	0.797115
39	0.797115
40	0.797115
41	0.802885
42	0.802885
43	0.802885
44	0.802885
45	0.802885
46	0.802885
47	0.802885
48	0.802885
49	0.802885
50	0.802885
51	0.838462
52	0.838462
53	0.85
54	0.880769
55	0.880769
56	0.880769
57	0.880769
58	0.880769
59	0.880769
60	0.880769
61	0.880769
62	0.880769
63	0.880769
64	0.880769
65	0.880769
66	0.880769
67	0.880769
68	0.880769
69	0.880769
70	0.880769
71	0.880769
72	0.880769
73	0.880769
74	0.880769
75	0.880769
76	0.880769
77	0.880769
78	0.880769
79	0.880769
80	0.880769
81	0.880769
82	0.880769
83	0.880769
84	0.880769
85	0.880769
86	0.880769
87	0.880769
88	0.880769
89	0.880769
90	0.880769
91	0.880769
92	0.880769
93	0.880769
94	0.880769
95	0.880769
96	0.880769
97	0.880769
98	0.880769
99	0.880769
100	0.880769
101	0.880769
102	0.880769
103	0.880769
104	0.880769
105	0.880769
106	0.8875
107	0.898077
108	0.898077
109	0.898077
110	0.898077
111	0.898077
112	0.898077
113	0.898077
114	0.898077
115	0.898077
116	0.898077
117	0.898077
118	0.898077
119	0.898077
120	0.898077
121	0.898077
122	0.898077
123	0.898077
124	0.898077
125	0.898077
126	0.898077
127	0.898077
128	0.898077
129	0.898077
130	0.898077
131	0.898077
132	0.898077
133	0.898077
134	0.898077
135	0.898077
136	0.898077
137	0.898077
138	0.898077
139	0.898077
140	0.898077
141	0.898077
142	0.898077
143	0.898077
144	0.898077
145	0.898077
146	0.898077
147	0.898077
148	0.898077
149	0.898077
150	0.898077
151	0.898077
152	0.898077
153	0.898077
154	0.898077
155	0.898077
156	0.898077
157	0.898077
158	0.898077
159	0.898077
160	0.898077
161	0.898077
162	0.898077
163	0.898077
164	0.898077
165	0.898077
166	0.898077
167	0.898077
168	0.898077
169	0.898077
170	0.898077
171	0.898077
172	0.898077
173	0.898077
174	0.898077
175	0.898077
176	0.898077
177	0.898077
178	0.898077
179	0.898077
180	0.898077
181	0.898077
182	0.898077
183	0.898077
184	0.898077
185	0.898077
186	0.898077
187	0.898077
188	0.898077
189	0.898077
190	0.898077
191	0.898077
192	0.898077
193	0.898077
194	0.898077
195	0.898077
196	0.898077
197	0.898077
198	0.898077
199	0.898077
200	0.898077
201	0.898077
202	0.898077
203	0.898077
204	0.898077
205	0.898077
206	0.898077
207	0.898077
208	0.898077
209	0.898077
210	0.898077
211	0.898077
212	0.898077
213	0.898077
214	0.898077
215	0.898077
216	0.898077
217	0.898077
218	0.898077
219	0.898077
220	0.898077
221	0.898077
222	0.898077
223	0.898077
224	0.898077
225	0.898077
226	0.898077
227	0.898077
228	0.898077
229	0.898077
230	0.898077
231	0.898077
232	0.898077
233	0.898077
234	0.898077
235	0.898077
236	0.898077
237	0.898077
238	0.898077
239	0.898077
240	0.898077
241	0.898077
242	0.898077
243	0.898077
244	0.898077
245	0.898077
246	0.898077
247	0.898077
