856 40 1
0110101000000000000000000000000000000000	0
0101010101010101010101010101010101010101	1
1010101010011010101001000000000000000000	0
1010101010101010101010101010101010101010	0
0101010101010101010101010101010101010101	1
1010101010101010101010101010101010101010	0
1010010110101010101010100000000000000000	0
1010101010101000000000000000000000000000	0
1010101010101001101010101010101010101001	0
0101010101010101011001010101010110010101	1
1000000000000000000000000000000000000000	0
1010101010101010101010011010101010101010	0
0101010101010101010101010101010101010101	1
1010101000000000000000000000000000000000	0
0101010000000000000000000000000000000000	1
1010101010101010101010101010101010101001	0
0101010101010101010101010101010101010101	1
0101010101010101010101010101010101010101	1
0101010101010101010101010101011001011000	1
1010011010101010101010000000000000000000	0
1010101010101000000000000000000000000000	0
1010100110101010101010101000000000000000	0
1000000000000000000000000000000000000000	0
0101010100000000000000000000000000000000	1
1010101010101010101010101010101010101010	0
0101010000000000000000000000000000000000	1
0101010101010101010101010101010101010101	1
1010101001101010101010100000000000000000	0
0101010101010101010101010101010101010101	1
1010101010101000000000000000000000000000	0
0101010101010101010101010101010101010101	1
1000000000000000000000000000000000000000	0
0101100000000000000000000000000000000000	0
1010000000000000000000000000000000000000	0
1010000000000000000000000000000000000000	0
1010000000000000000000000000000000000000	0
1010101000000000000000000000000000000000	0
0101011001010101010101010100000000000000	1
1010000000000000000000000000000000000000	0
0100000000000000000000000000000000000000	1
0101010101010101010101010101010101010101	1
0110010100000000000000000000000000000000	1
0101100101100101010101010101010101010000	1
1010101010101010101010101010101010101010	0
0101010101010110010101010101010101010101	1
0100000000000000000000000000000000000000	1
0101010101010101010100000000000000000000	1
1001101010010000000000000000000000000000	0
1010100110101010101010000000000000000000	0
0101010101010101000000000000000000000000	1
0101010000000000000000000000000000000000	1
0101010101010101010101010101010101010101	1
0101010000000000000000000000000000000000	1
1001011010100000000000000000000000000000	0
0101010101010101010101010101010100000000	1
1001010000000000000000000000000000000000	1
0110100000000000000000000000000000000000	0
1010101010101010101010101010101010101010	0
0110011010000000000000000000000000000000	1
0110000000000000000000000000000000000000	0
1010100110101000000000000000000000000000	0
0110011010100100000000000000000000000000	0
1010101010101001101000000000000000000000	0
0110101010100000000000000000000000000000	0
1000000000000000000000000000000000000000	0
0101010101010101010101100101010110010110	1
0101100000000000000000000000000000000000	1
1010101010101010101010101010101010101010	0
1000000000000000000000000000000000000000	0
0101010101010101010101010101010101010101	1
1010101010101010101010000000000000000000	0
0101010101010101010101010101010101010101	1
0101010101010101010101010101011001010101	1
0100000000000000000000000000000000000000	1
1010101010101010101001101010101010101010	0
0101010101010000000000000000000000000000	1
0110010101010101010101010101010101010101	1
0101010101010101010101010101011001010100	1
1010101010101010101010101010101010101010	0
1010101010101010101010101010101010101010	0
0100000000000000000000000000000000000000	1
1010100000000000000000000000000000000000	1
0101010101010101010101011001100101010101	1
1010101010000000000000000000000000000000	0
1010101010101010000000000000000000000000	0
1010101010101010101010101010101010101010	0
0101010101010101010101010101010101010101	1
0100000000000000000000000000000000000000	1
0101000000000000000000000000000000000000	1
1001101010101010101001000000000000000000	0
0101010110010110010110010101010101100101	1
0110101010101010101010100110101010101010	0
0101000000000000000000000000000000000000	1
0101010101010101100101010101010101011001	1
1000000000000000000000000000000000000000	0
0101010101011001010101010101010101010101	1
0101010101010101010101010101010101010101	1
1001011010101010101010101010101010101000	0
1010011010101010101010101010101010101010	0
0101000000000000000000000000000000000000	1
1010011010101010011010011010101010101001	0
0101010101010101010101010101010110010101	1
1010101010101010100100000000000000000000	0
0101100101010101100110011001010101010101	0
1010101010000000000000000000000000000000	0
0101000000000000000000000000000000000000	1
0101010101010101010101010101010101010101	1
0110101000000000000000000000000000000000	1
0101010101100101010101011001010101010101	1
1010011010100100000000000000000000000000	0
1010101010101010101010101010101010101010	0
1001010101010101000000000000000000000000	1
1000000000000000000000000000000000000000	0
1010101010101010101000000000000000000000	0
1010100110010000000000000000000000000000	0
0101000000000000000000000000000000000000	1
1010101010101010101000000000000000000000	0
0101010000000000000000000000000000000000	1
0101010101010101010101100101010101010101	1
1010000000000000000000000000000000000000	0
0101000000000000000000000000000000000000	1
1010101010101010101010101010101010101010	0
0101010101010101100101010110010101010110	1
0101010000000000000000000000000000000000	1
1010101010101010101010101010101001101010	0
1001101010101010101010010110101010101010	0
1010101010101010000000000000000000000000	0
1010101010101010101001101001011010101010	0
0101010101010101010101010101010101010101	1
0101010101010101010101010101010101010101	1
1010101010101010101010101010100110101010	0
1010011010101010101001000000000000000000	0
0100000000000000000000000000000000000000	1
0101100101010101010101011001010101010000	1
1010101010101010101010101010101010101010	0
1010011001101000000000000000000000000000	0
0101010101010101100101010110010101010101	1
0101010101010101010101010100000000000000	1
1010000000000000000000000000000000000000	0
0101010101010000000000000000000000000000	1
1000000000000000000000000000000000000000	0
1010101010101010100110100110101010101010	0
0101010101010101010101010101010101010101	1
0101000000000000000000000000000000000000	1
1010101010101010101010101010101010011010	0
1001010101000000000000000000000000000000	1
1010011000000000000000000000000000000000	0
1010101010101010101010101010101010101010	0
0101010101010101010101010101010101010101	1
1000000000000000000000000000000000000000	0
1000000000000000000000000000000000000000	0
0101010101010101010101010101010101010101	1
0101010101010101010101010101010101010101	1
0101100101010101010101010101010101010101	1
0101010101010101010100000000000000000000	1
0101010101010101010101100101010101010101	1
0110101010011010101010101001100110011001	0
1001010110010110010110010101010101010110	1
0110000000000000000000000000000000000000	0
0101010101010101010101010101010101010101	1
0101010100000000000000000000000000000000	1
1010101010101010101010100110101010101010	0
0101010101010101010101010101000000000000	1
1010101010101010011010101010101010101010	0
1010100000000000000000000000000000000000	0
1010101010101010101010101010101010101001	0
1010101010100110101010101010101010101010	0
1010101010100110101010101010101001101010	0
1010101001101010101010101000000000000000	0
0101000000000000000000000000000000000000	1
1010101010101010011010101000000000000000	0
1001101010000000000000000000000000000000	0
0101010000000000000000000000000000000000	1
0101010101010101010101010101010101010101	1
1010100000000000000000000000000000000000	0
1010000000000000000000000000000000000000	0
0101010101010101010101010101010101010101	1
1010101001101010100101011010101010100000	0
0101010101010101010101010101010100000000	1
0101010101010101010101010101010101010101	1
0101010101010101010101010101010101010101	1
1010101010101001101010101010000000000000	0
1010100000000000000000000000000000000000	0
0110010101010101010101010101010110010101	1
0101000000000000000000000000000000000000	1
1010100000000000000000000000000000000000	0
0101000000000000000000000000000000000000	1
0101010101010101010101010101010101010101	1
0101000000000000000000000000000000000000	1
0101010101010101000000000000000000000000	1
0101010101010101010100000000000000000000	1
1010101010101001101010101010101010101010	0
1010011010101001101001101001101010101001	0
1000000000000000000000000000000000000000	0
1010011010101010101010101010101010000000	0
0101010101010101010101010101010101010101	1
0101010000000000000000000000000000000000	1
1000000000000000000000000000000000000000	0
0101010101010101010101010101010101010101	1
1010101010100101000000000000000000000000	0
1010101010101010011010101010101010101010	0
0110011001100101010110010101100101010000	1
0100000000000000000000000000000000000000	1
0101010101010101010101010101010101010101	1
0101011001010101000000000000000000000000	1
0101100000000000000000000000000000000000	1
0101010101010101010101010101010100000000	1
