1	      1010101010101010101010011010100000000000	0	0	0
2	      1010101010101010101010101010000000000000	0	0	0
3	      1010101010101010101010101010101010101010	0	0	0
4	      1010011010000000000000000000000000000000	0	0	0
5	      0101010101010101010101010101010101010101	1	1	0
6	      0101010000000000000000000000000000000000	1	1	0
7	      0110101010101010101000000000000000000000	1	0	1
8	      0101010000000000000000000000000000000000	1	1	0
9	      1001010110100110010101000000000000000000	0	1	1
10	      0101010101011001010101010101010100000000	1	1	0
11	      0101010101011001010101100101011010100101	1	1	0
12	      1010100000000000000000000000000000000000	0	0	0
13	      0100000000000000000000000000000000000000	1	1	0
14	      1010011010101010011010101010011010101010	0	0	0
15	      0101010101100101010101011001010101100101	1	0	1
16	      1010101000000000000000000000000000000000	0	0	0
17	      1010000000000000000000000000000000000000	0	0	0
18	      1000000000000000000000000000000000000000	0	0	0
19	      1010100000000000000000000000000000000000	0	0	0
20	      0101010000000000000000000000000000000000	1	1	0
21	      1010101010000000000000000000000000000000	0	0	0
22	      1001100000000000000000000000000000000000	0	0	0
23	      0101010000000000000000000000000000000000	1	1	0
24	      0100000000000000000000000000000000000000	0	1	1
25	      0101010101010101010100000000000000000000	1	1	0
26	      0101100101010101010101010101010101010110	1	1	0
27	      1010101010101010101010101010101010101010	0	0	0
28	      0101101001010101010101011000000000000000	1	0	1
29	      1010101010101010101010101010101010101001	0	0	0
30	      1010101010101001101010101010101010101010	0	0	0
31	      0110011001100101010101011001010101000000	0	0	0
32	      1010101010101010101010011010101010101010	0	0	0
33	      1010101010100000000000000000000000000000	0	0	0
34	      1010101010101010101010101010101000000000	0	0	0
35	      0101010101010101010101010101010101010101	1	1	0
36	      1010101010101010101010101010101010101010	0	0	0
37	      0100000000000000000000000000000000000000	1	1	0
38	      0101010101010101010101010000000000000000	1	1	0
39	      1010101010100110101010101010101010101010	0	0	0
40	      0101010101010100000000000000000000000000	1	1	0
41	      0101010101010101010101000000000000000000	1	1	0
42	      1001011001010101010101100101010000000000	0	1	1
43	      1010101010101010101010101010101010101010	0	0	0
44	      1010011010101010101010101010101010101010	0	0	0
