1	      01010101100101010101	1	1	0
2	      10101010101000000000	0	0	0
3	      10101010101000000000	0	0	0
4	      10101010000000000000	0	0	0
5	      01100101000000000000	1	1	0
6	      01010101011001010101	1	1	0
7	      01010000000000000000	1	1	0
8	      01010101100101010101	1	1	0
9	      10101010101010101010	0	0	0
10	      10101010101010101001	0	0	0
11	      01010101010101010101	1	1	0
12	      01010101010101010101	1	1	0
13	      10011010101010000000	0	0	0
14	      01010101010101010101	1	1	0
15	      01010101010101010101	1	1	0
16	      10000000000000000000	0	0	0
17	      01010100000000000000	1	1	0
18	      10100000000000000000	0	0	0
19	      01010101000000000000	1	1	0
20	      10101010101010101010	0	0	0
21	      10010101010101010101	1	1	0
22	      10100000000000000000	0	0	0
23	      10101010101010101010	0	0	0
24	      01010101010101010101	1	1	0
25	      10010101010101010101	1	1	0
26	      10101001101010000000	0	0	0
27	      01010101010110010101	1	1	0
28	      10101010101010101010	0	0	0
29	      01010100000000000000	1	1	0
30	      01010101010101010101	1	1	0
31	      10010101010101010101	1	1	0
32	      10000000000000000000	0	0	0
33	      10000000000000000000	0	0	0
34	      01011010100101010101	0	1	1
35	      01010101010101010101	1	1	0
36	      01010101010101010110	1	1	0
37	      01010101010101010101	1	1	0
38	      01010000000000000000	1	1	0
39	      10101010100000000000	0	0	0
40	      10100110000000000000	0	0	0
41	      10000000000000000000	0	0	0
42	      01000000000000000000	1	1	0
43	      01010000000000000000	1	1	0
44	      10101000000000000000	0	0	0
45	      01010101010000000000	1	1	0
46	      01100110100101100110	0	0	0
47	      10000000000000000000	0	0	0
48	      10101010101010100110	0	0	0
49	      10100000000000000000	0	0	0
50	      10011010101000000000	0	0	0
51	      01010101010101010101	1	1	0
52	      10011010100000000000	0	0	0
53	      10101010011010101010	0	0	0
54	      01010101010101010101	1	1	0
55	      01010101010101010101	1	1	0
56	      10101001101010101010	0	0	0
57	      10101010101010101010	0	0	0
58	      01010110010101010101	1	1	0
59	      01101010100110101010	0	0	0
60	      01010101010101010101	1	1	0
61	      01010000000000000000	1	1	0
62	      10101000000000000000	0	0	0
63	      01010000000000000000	0	1	1
64	      01010101010101010101	1	1	0
65	      01010101000000000000	1	1	0
66	      10100110100000000000	0	0	0
67	      10101010011001000000	0	0	0
68	      10101010100000000000	0	0	0
69	      01010000000000000000	1	1	0
70	      10100110101010101010	0	0	0
71	      01010101010101010101	1	1	0
72	      01011000000000000000	1	1	0
73	      01010000000000000000	1	1	0
74	      10101010101010101010	0	0	0
75	      10101010011010101010	0	0	0
76	      10101010101010101010	0	0	0
77	      10101010101010100110	0	0	0
78	      10101010101010101010	0	0	0
79	      01100101010110011010	0	1	1
80	      10101010000000000000	0	0	0
81	      10101001101010101010	0	0	0
82	      01010101010101010101	1	1	0
83	      01101010101010101001	0	0	0
84	      10011010011000000000	0	0	0
85	      10010110100100000000	0	0	0
86	      10010101100101010101	1	1	0
87	      10101010101010101010	0	0	0
88	      01101010101010101010	0	0	0
89	      01010101010101010101	1	1	0
90	      01010101010101010101	1	1	0
91	      01000000000000000000	1	1	0
92	      10101010101001101010	0	0	0
93	      10101010101010101001	0	0	0
94	      10100000000000000000	0	0	0
95	      10000000000000000000	0	0	0
96	      01101001011001010101	1	1	0
97	      01010101010000000000	1	1	0
98	      10101010101010101010	0	0	0
99	      10101010101010101010	0	0	0
100	      10010101100101100101	1	1	0
101	      10101010100110101010	0	0	0
102	      01010101100000000000	1	1	0
103	      01010101010110010101	1	1	0
104	      01010000000000000000	1	1	0
105	      01010101010101010101	1	1	0
106	      01000000000000000000	0	1	1
107	      10101001101010101010	0	0	0
108	      01000000000000000000	1	1	0
109	      10101010101010101010	0	0	0
110	      01000000000000000000	1	1	0
111	      10101001101010101000	0	0	0
112	      10000000000000000000	0	0	0
113	      10101000000000000000	0	0	0
114	      01010101010101010101	1	1	0
115	      10010000000000000000	1	0	1
116	      10101010101010101010	0	0	0
117	      01010101010101011010	1	1	0
118	      01010101010101010101	1	1	0
119	      10101010101001101010	0	0	0
120	      10000000000000000000	0	0	0
121	      10101010101000000000	0	0	0
122	      01000000000000000000	1	1	0
123	      10101010101010101010	0	0	0
124	      01010110010101010101	1	1	0
125	      10010101010101010101	1	1	0
